ID;CHURN;AUTRE_ABONNEMENT;ANCIENNETE;CATEGORIE_OFFRE_M1;STATUT_RC_M1;STATUT_TRAFIC_M1;STATUT_FACT_M1;STATUT_TRAFIC_M2;STATUT_RC_M2;STATUT_FACT_M2;VOL_DATA_M1;MONTANT_OM_HT_M1;MONTANT_FACT_HT_M1;VOL_DATA_M2;MONTANT_OM_HT_M2;MONTANT_FACT_HT_M2;VOL_TOT_DATA_KO_M1;VOL_TOT_VOIX_M1;CONSO_M1;VOL_TOT_DATA_KO_M2;VOL_TOT_VOIX_M2;CONSO_M2
74212969;0;1;1- 03Mois;B2B;0;0;1;;0;;0;0;30992;0;0;0;14662465.7568359;368.983333333333;9000;17710495.796875;559.516666666667;11350
33975616;0;0;7- 25Mois+;B2C;0;0;0;0;0;0;0;0;0;0;0;0;396738.465820313;257.583333333333;3000;3164644.53613281;129.5;4000
54921017;1;0;6- 24Mois;B2C;0;1;0;1;1;0;27450.34025662;0;0;125053.730632993;20661.1570247934;0;0;0;0;0;0.733333333333333;0
33976782;0;0;7- 25Mois+;B2C;0;1;0;1;0;0;0.08641815;0;0;0.166728977;0;0;0.9501953125;243.783333333333;2066;0;97.5666666666667;1211
51842588;0;1;7- 25Mois+;B2C;0;1;0;1;0;0;147630.99843;0;0;137767.5552;0;0;7096451.06738281;824.683333333333;21304;8597808.66210938;1040.46666666667;16353.47
56559765;0;0;6- 24Mois;B2C;0;1;0;1;1;0;87699.7725721231;0;0;60632.62460047;14049.5867768595;0;573643.158203125;170.833333333333;5000.35;0;0;0
72816569;0;0;1- 03Mois;B2C;0;1;0;1;1;0;62241.387161;0;0;52989.6233;0;0;7266109.89648438;1063.88333333333;6190;5621117.91308594;1233.71666666667;10000
31538230;1;0;7- 25Mois+;B2C;0;1;0;1;0;0;9850.81814;0;0;903.139;0;0;1831877.9921875;723.016666666667;8665.56;2289138.98632813;510.45;6462.9
70482470;0;0;2- 06Mois;B2C;0;1;0;1;0;0;274584.026995446;0;0;208473.1653;0;0;1306766.23144531;0.966666666666667;0;372448.559570313;141.616666666667;0
45127066;0;0;7- 25Mois+;B2C;0;1;0;1;1;0;214092.0492;0;0;129256.178032735;20661.1570247934;0;5874574.69042969;245.35;6394.49;32243164.7978516;321.883333333333;21697
50732911;0;0;7- 25Mois+;B2C;0;1;0;1;1;0;203691.15741;0;0;127102.304949;20661.1570247934;0;3425457.23828125;271.3;4762.5;10453864.7626953;179.083333333333;9341
72201830;0;0;1- 03Mois;B2C;0;1;0;1;1;0;89439.30974;0;0;52391.5128;14049.5867768595;0;11729044.1513672;833.066666666667;18709.57;11338323.7802734;481.633333333333;12239
72101842;0;0;1- 03Mois;B2C;0;1;0;1;1;0;6744.88767294;0;0;6466.952897295;4132.23140495868;0;0;410.633333333333;3585;1.8896484375;210.35;2367
54609408;0;1;6- 24Mois;B2B;1;1;0;1;1;0;62731.5555795;0;0;45879.1560897;4132.23140495868;0;3682663.92675781;68.8666666666667;3186.4;633.8515625;24.7166666666667;900
52263379;0;0;7- 25Mois+;B2B;0;1;0;1;1;0;136122.4077;0;0;102532.795811876;20661.1570247934;0;0;0;0;0;0;0
62420057;0;0;5- 18Mois;B2C;0;0;0;1;0;0;0;0;0;20136.8039;0;0;12491463.3427734;194.283333333333;13775.25;9861443.22753906;162.183333333333;14660.59
46798021;0;1;7- 25Mois+;B2C;0;1;0;1;1;0;34961.254;0;0;372109.888717574;24793.3884297521;0;57299662.6923828;108.55;17818;63974667.0605469;204.65;28747
72101804;0;0;1- 03Mois;B2B;0;1;0;1;0;0;24.541912151064;0;0;1898.77960195;0;0;2158382.42773438;313.3;5707.25;2321206.4296875;740.833333333333;9351.5
37574266;1;0;7- 25Mois+;B2C;0;1;0;1;0;0;0.1342926045;0;0;5653.300904716;0;0;0;0;0;0;0;0
72264504;0;1;1- 03Mois;B2C;0;1;0;1;1;0;114519.0878445;0;0;144961.480412;0;0;17859758.8623047;433.716666666667;13220.5;32794938.2167969;451.9;8698
56860671;0;0;6- 24Mois;B2C;0;1;0;0;0;0;64499.9969492242;0;0;0;0;0;2037197.05078125;0;12930.29;0;2.95;227.5
74814932;0;0;1- 03Mois;;0;;;;0;;0;0;0;0;0;0;0;0;0;0;0;0
64162362;0;0;4- 12Mois;B2C;0;1;0;1;0;0;134978.24929;0;0;73825.668755624;0;0;0;0;0;0;0;0
72159022;0;0;1- 03Mois;B2C;0;1;0;1;0;0;580.27440857;0;0;191.2039884;0;0;3260699.41015625;411.9;9648.5;2816842.17675781;314.283333333333;8026.81
56901860;1;0;6- 24Mois;B2C;0;1;0;0;0;0;3.511922871;0;0;0;0;0;38993638.8876953;2154.55;33099.67;35908355.3232422;1335.18333333333;34967.65
41941317;0;0;7- 25Mois+;B2C;0;1;0;1;0;0;106.73629556;0;0;4032.59162185;0;0;4902970.22949219;1397.93333333333;16600;1463236.71386719;264.683333333333;6302
52921847;0;0;7- 25Mois+;B2C;0;1;0;1;0;0;117010.5316;0;0;151554.173;0;0;18957567.2070313;76.1;12724;13505946.3730469;136.916666666667;7395
54518515;0;1;6- 24Mois;B2C;0;1;0;1;0;0;235816.4325;0;0;206800.0489;0;0;0;0;0;0;0;0
45878454;0;0;7- 25Mois+;B2C;0;1;0;1;1;0;264746.3015251;0;0;334247.1269795;24793.3884297521;0;31396323.7880859;646.616666666667;21025;11535564.3652344;692.95;22150
45398599;0;0;7- 25Mois+;B2C;0;0;0;0;0;0;0;0;0;0;0;0;13968554.3496094;348;6810.94;10892093.5732422;542.483333333333;10556.84
60361839;0;0;5- 18Mois;B2C;0;1;0;1;0;0;108480.0903266;0;0;78401.66769356;0;0;0;5.51666666666667;0;1848202.46386719;23.7666666666667;1950
75028849;0;0;1- 03Mois;;0;;;;0;;0;0;0;0;0;0;24805462.9912109;780.883333333333;35073.25;19067873.4482422;825.3;31703.85
45233241;0;0;7- 25Mois+;B2C;0;1;0;1;0;0;5.0111436295;0;0;2.15393443;0;0;0;0;0;0;0;0
30416072;0;1;7- 25Mois+;B2B;0;1;0;1;0;0;43036.93754;0;0;14714.8832536;0;0;0;0;0;0;0;0
53114564;0;1;7- 25Mois+;B2B;0;1;1;1;0;1;47748.548997355;0;14407;15300.08479507;0;14407;5070826.46484375;667.2;10150;4545137.72851563;953.783333333333;10000
49200050;0;1;7- 25Mois+;B2B;0;1;1;1;0;1;35364.28831927;0;14407;41669.83224365;0;14407;5070826.46484375;667.2;10150;4545137.72851563;953.783333333333;10000
71217834;1;1;2- 06Mois;B2C;1;1;0;1;1;0;71231.8706394748;0;0;203152.680064;4132.23140495868;0;24192822.8017578;408.65;24807;39169416.9658203;243.583333333333;39930.25
61410271;0;1;5- 18Mois;B2C;0;1;0;1;1;0;451347.73768;0;0;334423.596800933;0;0;7407883.75976563;327.316666666667;51679.5;7109365.40136719;233.866666666667;41440.62
74823233;0;0;1- 03Mois;;0;;;;0;;0;0;0;0;0;0;23351409.5;153.316666666667;13200;35061761.3964844;114.016666666667;25533.25
35339894;0;1;7- 25Mois+;B2C;0;0;0;0;0;0;0;0;0;0;0;0;27132569.7089844;3774.48333333333;43000;32185803.3701172;3517.78333333333;53893.25
41003135;0;0;7- 25Mois+;B2C;0;1;0;1;1;0;289342.316595712;0;0;328536.26391;24793.3884297521;0;2504671.0078125;183.133333333333;1237;739226.526367188;314.933333333333;2487
58142624;0;1;5- 18Mois;B2C;0;1;0;1;1;0;68645.627982541;0;0;50922.4734024456;24793.3884297521;0;8818445.71777344;356.766666666667;7500;4951186.14746094;637.65;9000
48545623;1;1;7- 25Mois+;B2C;0;1;0;0;0;0;7.5682297;0;0;0;0;0;18611844.6074219;1487.76666666667;23499.5;20071143.9384766;1112.15;15800
46351758;0;1;7- 25Mois+;B2C;0;1;0;1;1;0;194612.5911;0;0;129548.861049591;20661.1570247934;0;23570830.5283203;1437.25;27500;41244610.4404297;1976.61666666667;57625
36758085;0;1;7- 25Mois+;B2C;0;1;0;0;0;0;2.735795037;0;0;0;0;0;15413392.2558594;379.816666666667;12000;15079789.5712891;449.566666666667;14490
73399258;0;0;1- 03Mois;B2C;1;1;0;;0;;404.5877452585;0;0;0;0;0;0;0;0;0;0;0
61810917;0;0;5- 18Mois;B2C;0;1;0;1;0;0;164.11103895;0;0;102.3124116544;0;0;0;387.983333333333;5276.88;0;457.166666666667;6601.58
57465667;1;0;6- 24Mois;B2C;0;1;0;0;0;0;0.100587845;0;0;0;0;0;13983605.7988281;642.183333333333;9099;18491375.2871094;756.283333333333;13038.54
54964900;0;0;6- 24Mois;B2C;0;1;0;1;0;0;11.529397;0;0;28198.723320462;0;0;34557125.8974609;516.866666666667;19843;30305854.3027344;498.75;15181
69010729;0;0;3- 09Mois;B2C;0;1;0;1;0;0;191542.94777;0;0;293072.25558;0;0;0;0;0;0;0;0
56599461;0;1;6- 24Mois;B2B;0;1;1;1;0;1;254887.26017;0;25424;172125.446873773;0;25424;83679467.8310547;845.916666666667;10603;17791167.0410156;1273.6;19261.51
54910863;0;1;6- 24Mois;B2C;0;1;0;1;0;0;161477.300577;0;0;131642.63790138;0;0;6254029.42089844;852;7500;10757346.2880859;633.233333333333;11625
62724085;0;0;5- 18Mois;B2C;0;1;0;1;1;0;227356.0212131;0;0;178820.26338;0;0;19500427.8056641;304.516666666667;13053;7514327.4765625;91.35;6502
49213941;0;0;7- 25Mois+;B2C;0;1;0;1;1;0;478044.4922972;0;0;335572.6685115;45454.5454545455;0;126624321.428711;1180.88333333333;30000;165739549.638672;831.1;60504
33979353;0;0;7- 25Mois+;B2B;0;1;1;1;0;1;83228.5114744664;0;15633;56310.4743;0;15633;17569669.6542969;2414.66666666667;34038;14157868.9609375;1498.33333333333;16798
55759757;0;1;6- 24Mois;B2C;0;0;0;1;0;0;0;0;0;0.028663635;0;0;16288.0322265625;7.45;1290;0;1.3;625
41391734;0;0;7- 25Mois+;B2C;0;1;0;1;1;0;24462.512053;0;0;13645.1227257;8264.46280991736;0;157970.66796875;242.116666666667;3230;922666.239257813;246.55;3300
53375206;0;1;7- 25Mois+;B2C;0;1;0;1;1;0;320142.4762105;0;0;590261.3435598;24793.3884297521;0;6999166.30175781;1250.31666666667;150;4206901.30175781;2073.31666666667;10323.2
50626687;1;0;7- 25Mois+;B2C;0;1;0;1;0;0;0.034585953;0;0;0.054180145;0;0;2086606.79394531;1036.83333333333;10050;1343572.86523438;803.5;10099.5
49627262;0;1;7- 25Mois+;B2B;0;1;1;1;0;1;39305.844164607;0;25424;34251.95443;0;25424;13772557.3779297;1910.55;10037;8472039.59472656;2264.48333333333;11220
49627195;0;1;7- 25Mois+;B2B;0;1;1;1;0;1;37971.60683109;0;25424;21846.1383544982;0;25424;13772557.3779297;1910.55;10037;8472039.59472656;2264.48333333333;11220
49201091;0;0;7- 25Mois+;B2B;0;1;1;1;0;1;316048.371767911;0;25424;421113.682007961;0;25424;0;0;0;0;0;0
60346511;0;0;5- 18Mois;B2C;0;1;0;0;0;0;418622.80714;0;0;0;0;0;8842656.31738281;88.8666666666667;4350;19022464.7382813;327.583333333333;12973
62341539;0;1;5- 18Mois;B2C;0;0;0;1;0;0;0;0;0;38.5798509;0;0;13390541.0126953;312.566666666667;12600;14111702.5341797;506.816666666667;17434
72861887;0;1;1- 03Mois;B2C;0;1;0;1;1;0;112677.836691126;0;0;22265.2738146;0;0;0;0;0;683489.215820313;0;1100
49645196;0;1;7- 25Mois+;B2B;0;1;0;1;0;0;0.36159706;0;0;0;0;0;9773145.7890625;2395.7;12087.47;12843916.1738281;1634.9;12000
43033401;1;1;7- 25Mois+;B2C;0;1;0;0;0;0;0.04364586;0;0;0;0;0;0;1.46666666666667;0;0;3.53333333333333;299.74
55444708;0;1;6- 24Mois;B2C;0;1;0;1;0;0;435541.32058193;0;0;292045.228249832;0;0;3298412.55175781;257.816666666667;7250;4814508.09863281;251.566666666667;7350
49607011;0;1;7- 25Mois+;B2C;0;0;0;0;0;0;0;0;0;0;0;0;1141653.12695313;1150.65;5311;56673.189453125;1170.55;4488
72453959;0;0;1- 03Mois;B2C;0;1;0;1;0;0;0.613494876;0;0;34291.9786074303;0;0;5399026.96777344;80.35;4950;770015.637695313;117.433333333333;4150.75
49366086;0;0;7- 25Mois+;B2B;0;1;0;1;1;0;57584.9491532;0;0;117920.938245322;0;0;15727380.2832031;613.083333333333;15422;17221576.4921875;1116.03333333333;21881.7
71198835;0;1;2- 06Mois;B2C;0;1;0;1;1;0;10824.735560504;0;0;3681.1557182055;4132.23140495868;0;5049510.92382813;226.416666666667;13018;2203565.90039063;71;9392
74939653;0;0;1- 03Mois;;0;;;;0;;0;0;0;0;0;0;33297500.0498047;763.566666666667;24950;26959992.2705078;763.1;22546.14
48463032;1;0;7- 25Mois+;B2C;0;1;0;0;0;0;2.6330547;0;0;0;0;0;850234.234375;26.65;2050;688513.888671875;90.5666666666667;3378
58564185;0;1;5- 18Mois;B2C;1;1;0;0;0;0;5465.19414;0;0;0;0;0;9800276.93164063;886.866666666667;19003.17;3792512.28710938;269.966666666667;5431.87
42155215;0;1;7- 25Mois+;B2C;0;1;0;1;1;0;66221.3971225633;0;0;73850.8738975707;12396.694214876;0;0;1972.85;17289;0;2050.08333333333;20907.5
47643553;0;0;7- 25Mois+;B2C;0;0;0;1;1;0;0;0;0;0.14587021;24793.3884297521;0;10687190.2675781;170.75;7157.8;25958253.2773438;307.316666666667;19988
53551110;0;0;7- 25Mois+;B2C;0;1;0;1;0;0;15898.836134505;0;0;8477.1076644435;0;0;148615.79296875;59.6;2878;35992.984375;54.45;4242
73130806;0;0;1- 03Mois;B2C;1;1;0;;0;;450477.487599377;0;0;0;0;0;9137011.9375;264.45;10999.96;6990502.34277344;448.083333333333;11051.25
49240856;0;1;7- 25Mois+;B2B;0;1;1;1;0;1;44665.79672;0;14407;44461.42307;0;14407;3841514.67578125;1094.55;10515;1376348.0625;1033.81666666667;10200
56169856;0;0;6- 24Mois;B2C;1;1;0;1;0;0;220030.554836384;0;0;248720.132588689;0;0;0;0;0;0;0;0
33716721;0;1;7- 25Mois+;B2B;0;1;0;1;0;0;27.54345707;0;0;32.85701554;0;0;25952277.4638672;2320.55;32319.74;33714698.4365234;2064.65;34806
53473250;0;0;7- 25Mois+;B2C;0;1;0;1;1;0;580089.8294007;0;0;395931.1419;24793.3884297521;0;9449613.56152344;282.1;6000;5647048.64941406;614.933333333333;10000
54575689;1;0;6- 24Mois;B2C;0;1;0;0;0;0;0.06641197;0;0;0;0;0;12569448.4316406;814.75;13000;8437978.39257813;966.1;10000
72368942;0;0;1- 03Mois;B2C;0;1;0;1;1;0;68540.958734;0;0;39656.98597105;12396.694214876;0;2348411.00878906;1347.11666666667;5772.75;29343630.8535156;857.933333333333;10173.75
32267661;0;0;7- 25Mois+;B2C;0;1;0;1;0;0;96813.4033;0;0;81714.667936;0;0;10197780.1328125;1169.55;9515;7764555.6328125;1922.9;11641
60360912;0;0;5- 18Mois;B2C;0;1;0;1;0;0;521951.011712;0;0;389669.8605;0;0;3580562.32421875;755.7;20078;2549346.50097656;626.616666666667;10000
64160978;0;0;4- 12Mois;B2C;0;1;1;1;0;1;133211.406969;0;12397;102751.055735422;0;12397;74079999.2509766;1069.25;15892.4;35491724.7392578;899.916666666667;1180
52274440;0;0;7- 25Mois+;B2B;0;1;0;1;0;0;209.70844082;0;0;229.8508456;0;0;9285579.66015625;252.95;8165;4445128.7734375;258.75;7174
51848336;0;0;7- 25Mois+;B2C;0;0;0;0;0;0;0;0;0;0;0;0;1268448.43847656;0;1300;186532.369140625;0;400
34956758;0;0;7- 25Mois+;B2C;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
55621476;0;1;6- 24Mois;B2B;0;1;0;1;0;0;21485.975199958;0;0;549.5025212;0;0;14259985.1289063;127.533333333333;8877.84;9624714.24414063;67.5333333333333;7135
61696903;0;0;5- 18Mois;B2C;0;1;0;1;1;0;38493.2382572578;0;0;35575.09423;24793.3884297521;0;19561487.6357422;906.9;23019.37;15130890.6933594;528.183333333333;32836
64343845;0;1;4- 12Mois;B2C;0;1;0;0;0;0;157176.593021;0;0;0;0;0;3670879.265625;65.2;2300;668635.603515625;151.083333333333;2950
60346265;0;0;5- 18Mois;B2C;0;1;0;1;1;0;203596.01396574;0;0;24785.3085264;0;0;0;0;0;0;0;0
72248228;0;0;1- 03Mois;B2C;0;1;0;1;1;0;32.91269034;0;0;11821.5122512;0;0;5214612.19335938;866.4;8650;5612353.08886719;953.6;7702.47
62719738;0;0;5- 18Mois;B2C;0;1;0;1;1;0;532757.554761;0;0;588586.9678;24793.3884297521;0;28093835.5878906;1335.05;25562;26991099.1240234;826.6;19050
47142890;0;0;7- 25Mois+;B2C;0;1;0;1;1;0;230805.1985;0;0;342420.010480978;20661.1570247934;0;0;55.95;8150.8;0;88.9166666666667;10726.59
54375971;0;1;6- 24Mois;B2B;0;1;0;1;1;0;34904.660492;0;0;32907.4064129445;8264.46280991736;0;29205123.0410156;1044.2;17914;33502366.109375;1017.53333333333;23235.25
51931426;1;0;7- 25Mois+;B2C;0;1;0;0;0;0;0.29002953;0;0;0;0;0;0;0;0;0;0;0
34956591;0;0;7- 25Mois+;B2C;0;1;0;1;0;0;62847.4173525393;0;0;42161.9519978128;0;0;611886.325195313;261.833333333333;2550;4288899.50195313;607.7;7550
73394623;0;0;1- 03Mois;B2C;1;1;0;;0;;120876.816;0;0;0;0;0;13549056.2910156;89.0333333333333;6800;7245578.03613281;30.2333333333333;5599.5
69553553;0;0;2- 06Mois;B2C;0;1;0;1;1;0;209704.149319;0;0;60896.20217;14049.5867768595;0;5386372;506.633333333333;7100;1996501.09765625;577.4;7450
63760831;0;0;4- 12Mois;B2B;0;1;0;1;0;0;330606.962030983;0;0;238797.078908957;0;0;8955896.38574219;730.233333333333;9250;12736688.7138672;634.266666666667;10650
74896023;0;1;1- 03Mois;;0;;;;0;;0;0;0;0;0;0;8218241.0234375;667.35;5000;10622955.2392578;531.1;23523.24
72210319;0;0;1- 03Mois;B2C;0;1;0;1;1;0;19037.986858;0;0;28013.423992035;8264.46280991736;0;5802973.39453125;994.633333333333;7350;2005824.29296875;478.116666666667;1500
45823837;0;0;7- 25Mois+;B2C;0;1;0;1;0;0;0.035396576;0;0;0.131881717;0;0;0;0;0;0;0;0
46910257;1;0;7- 25Mois+;B2C;0;1;0;1;1;0;15394.637884017;0;0;260227.0465347;0;0;2409117.06152344;148.533333333333;4250;922799.029296875;705.666666666667;5000
47358366;0;0;7- 25Mois+;B2C;0;1;0;1;1;0;188062.332889743;0;0;144875.903854037;0;0;9919969.33886719;454.016666666667;3633;5863807.4609375;192.05;9436
74961130;0;0;1- 03Mois;;0;;;;0;;0;0;0;0;0;0;14608830.2705078;1677.68333333333;14950;7756622.22949219;1218.6;12800.38
65564924;1;0;4- 12Mois;B2B;0;1;0;0;0;0;6.52714538;0;0;0;0;0;42684975.9941406;981.683333333333;18600;43659156.7558594;911.05;25500
33652198;0;0;7- 25Mois+;B2C;0;1;0;0;0;0;0.008041382;0;0;0;0;0;0;0;0;2071139.13085938;25.7833333333333;582
59140048;0;1;5- 18Mois;B2C;0;1;0;1;0;0;116867.09263;0;0;98321.30004;0;0;13486085.0683594;2763.25;22000;10505151.765625;3051.06666666667;20464.75
72062026;0;0;2- 06Mois;B2C;0;1;0;1;1;0;82905.8728798;0;0;65418.44135;14049.5867768595;0;3301168.14550781;93.05;3300;10628153.2714844;211.05;8378
51911652;0;0;7- 25Mois+;B2C;0;0;0;0;0;0;0;0;0;0;0;0;0;6.7;672;0;16.5166666666667;3150
42718501;1;0;7- 25Mois+;B2C;0;1;0;1;0;0;1.896957382;0;0;13.92004;0;0;46735153.6982422;1138.4;20250;44584244.1689453;1232.4;27600
54385695;0;0;6- 24Mois;B2C;0;1;0;1;1;0;198179.016833813;0;0;85061.31675;0;0;0;0;0;0;0;0
31820737;0;1;7- 25Mois+;B2C;0;1;0;1;0;0;12.4375067;0;0;4.30808828;0;0;0;0.8;2500.24;0;10.5833333333333;2658.64
48474485;0;0;7- 25Mois+;B2C;0;0;0;0;0;0;0;0;0;0;0;0;12388278.3603516;38.15;6400;12890577.3974609;2.43333333333333;7929
71503429;0;0;2- 06Mois;B2C;0;1;0;1;0;0;9532.8263619595;0;0;7857.475245786;0;0;1917263.02832031;391.783333333333;5000;1827688.625;409.233333333333;7500
56464151;0;0;6- 24Mois;B2B;0;1;0;1;1;0;151664.278487106;0;0;96758.2787;24793.3884297521;0;44673923.5527344;458.016666666667;21998.94;42450820.1347656;489.233333333333;24315.01
52924813;0;0;7- 25Mois+;B2C;0;1;0;1;1;0;70821.370229155;0;0;64372.6896594793;14049.5867768595;0;2078153.32128906;1206.25;5392.55;1795402.90820313;734.816666666667;5668.17
74662531;0;0;1- 03Mois;;0;;;;0;;0;0;0;0;0;0;7328487.70898438;1304.2;13005.37;5689198.03320313;1306.06666666667;16005
74817601;0;0;1- 03Mois;;0;;;;0;;0;0;0;0;0;0;17365766.9794922;1223.86666666667;12500;15566096.6601563;799.45;20620
71565205;0;0;2- 06Mois;B2C;0;1;0;1;0;0;441689.07772174;0;0;292545.386642114;0;0;12492857.7480469;578.466666666667;10426.97;18861547.9052734;365.6;11499
69372745;0;0;2- 06Mois;B2C;0;1;0;1;1;0;321.982225545;0;0;5.593851026;8264.46280991736;0;974.3935546875;6.68333333333333;200;8968892.24023438;62.6166666666667;4085.84
62990837;0;0;5- 18Mois;B2C;0;1;0;1;0;0;379915.221071483;0;0;236647.862953758;0;0;0;0;0;0;0;0
63092990;0;1;5- 18Mois;B2B;0;1;0;1;1;0;342944.92096;0;0;209955.88485;24793.3884297521;0;17809519.8681641;512.15;18579.5;22746913.8652344;802.766666666667;29519.75
53982666;0;0;6- 24Mois;B2C;1;1;0;1;1;0;157848.893776785;0;0;286013.4666;0;0;814473.760742188;838.433333333333;6175.85;891772.6640625;1345.58333333333;10427.03
66267427;1;0;3- 09Mois;B2C;0;1;0;0;0;0;20339.381414;0;0;0;0;0;11364721.3193359;147.183333333333;7150;14371698.4521484;161.033333333333;9250
73120462;0;0;1- 03Mois;B2C;1;1;0;;0;;97790.357878;0;0;0;0;0;10251007.8623047;295.766666666667;21875;16432956.5195313;416.666666666667;15002.39
72314462;0;1;1- 03Mois;B2C;0;1;0;0;0;0;422835.400952724;0;0;0;0;0;4912705.49414063;1061.01666666667;16433;4280938.66503906;1080.15;8300
50735336;0;0;7- 25Mois+;B2C;0;1;0;1;0;0;42506.9671155;0;0;13160.427011967;0;0;14248789.6484375;277.016666666667;10000;17174340.1933594;329.316666666667;8042
66487934;0;1;3- 09Mois;B2C;0;1;0;1;0;0;316675.965244494;0;0;257195.009214027;0;0;19708848.8330078;15.8;22000;24114499.2949219;41.85;23000
43433388;1;0;7- 25Mois+;B2C;0;1;0;0;0;0;0;0;0;0;0;0;29156638.1503906;133.1;12752;26675021.1484375;388.583333333333;13247.27
69695330;0;0;2- 06Mois;B2C;0;1;0;1;1;0;367821.76660375;0;0;324765.7895;24793.3884297521;0;24650924.4824219;308.066666666667;3100;18142487.25;189;43900
60243397;0;0;5- 18Mois;B2C;0;1;0;1;1;0;426305.3922412;0;0;234118.54363;4132.23140495868;0;0;516.5;40469;1348344.54589844;367.583333333333;36905
62136502;0;0;5- 18Mois;B2C;0;1;0;1;0;0;34.122018029;0;0;29.48748576656;0;0;11537585.3583984;431.883333333333;8000.76;9990617.20214844;151.033333333333;8400
63735395;0;0;4- 12Mois;B2B;0;1;1;1;0;1;113430.8275897;0;12712;94876.2393;0;12712;2729586.00585938;399.083333333333;6580;4205.3525390625;33.5166666666667;7500
33765566;1;0;7- 25Mois+;B2C;0;1;0;0;0;0;40155.5389547516;0;0;0;0;0;1157055.08007813;22.7333333333333;1350;0;0;0
51928455;1;0;7- 25Mois+;B2C;0;1;0;1;0;0;2.1805096;0;0;27.8553617;0;0;5143841.70996094;875.683333333333;8000;4334027.88574219;372.383333333333;15505
73123931;1;0;1- 03Mois;B2C;1;1;0;;0;;90089.9837288;0;0;0;0;0;2955512.87792969;98.8833333333333;5786;0;0;0
38562749;0;0;7- 25Mois+;B2C;0;1;0;1;0;0;8.435991265;0;0;10.63873663;0;0;19372903.8242188;6421.11666666667;16095.2;22966136.8496094;6330.46666666667;20549.6
27886165;0;0;7- 25Mois+;B2B;0;1;1;1;0;1;120524.0397;0;18644;110070.3879;0;18644;0;0.1;0;0;0;0
66544420;0;1;3- 09Mois;B2B;0;1;0;0;0;0;55.5924743;0;0;0;0;0;12193712.0693359;280.666666666667;10550;12657668.5478516;254.116666666667;12356.84
70512126;0;1;2- 06Mois;B2B;0;1;0;1;1;0;41753.22539;0;0;41976.4539;14049.5867768595;0;4174056.51464844;1705.58333333333;9393.7;9195172.8515625;1902.66666666667;12839.77
65844118;0;1;4- 12Mois;B2B;1;1;0;1;1;0;106203.99978;0;0;75331.92186;0;0;53089627.5380859;714.6;37550;23471367.0185547;329.466666666667;15400
61803071;0;1;5- 18Mois;B2B;0;1;1;1;0;1;193162.8483;0;21186;403702.3674;0;21186;22471626.0869141;366.2;68925;45290668.125;302.583333333333;25395
33720769;0;1;7- 25Mois+;B2C;0;0;0;0;0;0;0;0;0;0;0;0;8570606.95410156;1229.21666666667;16385;6644157.49804688;897.583333333333;15381.08
47138783;1;0;7- 25Mois+;B2C;0;1;0;1;0;0;0.04203224;0;0;0.048999786;0;0;16524761.1962891;292.2;14078.2;16644091.7607422;428.383333333333;9061.14
61847427;0;0;5- 18Mois;B2C;0;0;0;1;0;0;0;0;0;37049.2398189;0;0;0;283.766666666667;5000;0;81.0333333333333;6000
64270034;0;0;4- 12Mois;B2B;0;1;1;1;0;1;89464.6827736775;0;25424;55439.1229859827;0;25424;0;0;0;0;0.0666666666666667;0
71209243;1;0;2- 06Mois;B2C;0;1;0;1;0;1;58308.362;0;0;218290.78992;0;14050;73796543.1767578;359.866666666667;30896.44;27659272.0556641;886;13625.93
68991671;0;0;3- 09Mois;B2C;0;1;0;1;1;0;451821.1339566;0;0;284247.68488;24793.3884297521;0;0;0;0;0;0;0
35342944;1;0;7- 25Mois+;B2C;1;0;0;0;0;0;0;0;0;0;0;0;0;24.3333333333333;4031;0;0;225
33975709;1;0;7- 25Mois+;B2C;0;1;0;0;0;0;0;0;0;0;0;0;1127914.42675781;568.866666666667;6056.47;909321.98828125;401.3;5848
72178665;0;1;1- 03Mois;B2B;1;1;0;1;0;0;19462.9874418969;0;0;0.34002494;0;0;839108.44140625;540.85;10750;1137563.68945313;826.95;13500.75
53628208;0;1;7- 25Mois+;B2C;0;0;0;1;0;0;0;0;0;0.28507805;0;0;63615850.9589844;486.95;30030;40614689.2617188;981.683333333333;21946.25
49377238;0;0;7- 25Mois+;B2C;0;1;0;1;1;0;30100.74878;0;0;32548.46692;14049.5867768595;0;0;392.766666666667;3300;0.7236328125;391.05;5000
33657756;0;0;7- 25Mois+;B2C;0;1;0;1;0;0;81.68114263;0;0;40.318973173;0;0;0;0;0;0;0;0
73400990;0;0;1- 03Mois;B2B;1;1;0;;0;;46444.0571;0;0;0;0;0;153232.92578125;27.8333333333333;350;51474.7060546875;73.8;350
59137745;0;0;5- 18Mois;B2C;0;1;0;1;0;0;88089.076949661;0;0;1.36932369;0;0;6074898.61914063;1610.01666666667;10000;4199031.98242188;1621.1;6175
69075405;0;0;2- 06Mois;B2B;0;1;0;1;1;0;58015.912624;0;0;30526.31106;0;0;3719791.66210938;187.683333333333;5066.4;673987.637695313;40.2333333333333;3135.74
53109037;0;0;7- 25Mois+;B2C;0;1;0;0;0;0;94366.5271;0;0;0;0;0;16412705.1572266;354.066666666667;10500;18526150.0400391;498.116666666667;12074
