"ID","CHURN","AUTRE_ABONNEMENT","ANCIENNETE","CATEGORIE_OFFRE_M1","STATUT_RC_M1","STATUT_TRAFIC_M1","STATUT_FACT_M1","STATUT_TRAFIC_M2","STATUT_RC_M2","STATUT_FACT_M2","VOL_DATA_M1","MONTANT_FACT_HT_M1","VOL_DATA_M2","MONTANT_OM_HT_M2","MONTANT_FACT_HT_M2","VOL_TOT_DATA_KO_M1","VOL_TOT_VOIX_M1","CONSO_M1","VOL_TOT_DATA_KO_M2","VOL_TOT_VOIX_M2","CONSO_M2"
"27886495","0","1","7- 25Mois+","B2B","0","1","1","1","0","1","26070.00951583","28390","30938.02865918","0","28390","0","0","0","0","0","0"
"60644116","0","0","5- 18Mois","B2C","0","1","0","1","1","0","14572.52347384","0","379811.506811","24793.388429752","0","27733919.805664","319.85","11720","7058641.3164062","578.33333333333","10428.8"
"42605326","0","0","7- 25Mois+","B2C","0","1","0","1","0","0","104.236123","0","74.18420696","0","0","242934.50878906","1017.2","8555.24","2725195.5927734","1110.7166666667","8686.3"
"68519939","0","0","3- 09Mois","B2B","0","1","1","1","0","1","113986.20676","25424","70508.0447","0","25424","0","0","0","0","0","0"
"33154252","0","0","7- 25Mois+","B2C","0","1","0","0","0","0","133664.546584","0","0","0","0","24140910.460938","545.63333333333","15258.74","18362174.205078","398.63333333333","18677.64"
"59108756","0","0","5- 18Mois","B2B","0","1","0","1","0","0","165056.05763922","0","119448.06230506","0","0","33308036.211914","1234.45","30550","27340400.370117","1111.3333333333","30000"
"65221298","1","1","4- 12Mois","B2C","0","1","0","1","0","0","111340.62489511","0","195788.50880214","0","0","30812534.669922","184.28333333333","17561","19418031.219727","460.71666666667","29539"
"49217973","0","1","7- 25Mois+","B2B","0","0","0","0","0","0","0","0","0","0","0","10288648.646484","648.1","10500","11552672.74707","786.25","11050"
"70516009","0","0","2- 06Mois","B2C","0","1","0","1","1","0","770503.7467583","0","541183.947685","24793.388429752","0","21412054.727539","1180.0166666667","10005","21592474.774414","1814.4","19596"
"45246427","0","0","7- 25Mois+","B2C","1","1","0","1","1","0","147870.83617264","0","130631.27647394","0","0","0","0","0","159293.18652344","0","0"
"72818920","1","1","1- 03Mois","B2C","0","1","0","1","1","0","4258.1978286","0","29731.512648356","4132.2314049587","0","23390777.041016","1025.6333333333","30500","21721493.423828","1134.75","21200"
"55952541","0","0","6- 24Mois","B2B","0","1","0","1","0","0","48037.247201666","0","10454.186635926","0","0","0","0","0","0","0","0"
"49252101","0","0","7- 25Mois+","B2C","0","0","0","0","0","0","0","0","0","0","0","2030865.5566406","62.316666666667","8168","1945053.4990234","133.06666666667","8300"
"72841736","0","1","1- 03Mois","B2C","0","1","0","1","1","0","46599.22732","0","33044.193547","0","0","115447.92089844","95.866666666667","303","0","23.366666666667","0"
"71462318","0","0","2- 06Mois","B2B","0","1","0","1","0","0","91472.03901","0","73216.760752588","0","0","3922380.8164062","1834.9833333333","10688","4313573.8769531","1650.35","12200"
"49201093","0","0","7- 25Mois+","B2B","0","1","1","1","0","1","369348.4938","25424","369268.2281","0","25424","0","0","0","0","0","0"
"72062243","0","1","2- 06Mois","B2C","0","1","0","1","1","0","6523.84456298","0","27702.309158316","826.44628099174","0","0","23.75","791.16","0","85.9","1354.42"
"54586967","0","0","6- 24Mois","B2C","0","1","0","1","1","0","368407.91487975","0","183167.312213","24793.388429752","0","7453074.0439453","318.98333333333","9000","3897568.96875","66.083333333333","6463"
"38944531","0","0","7- 25Mois+","B2C","1","1","0","1","1","0","225502.29221","0","125279.7214286","0","0","0","0","0","0","0","900"
"72801269","0","0","1- 03Mois","B2C","0","1","0","1","1","0","8630.4296988","0","81662.890874254","0","0","30910788.5","269.56666666667","21607","17379871.03125","120.15","9510"
"49644002","0","1","7- 25Mois+","B2B","0","0","0","1","0","0","0","0","143.899459847","0","0","9773145.7890625","2395.7","12087.47","12843916.173828","1634.9","12000"
"59444733","0","0","5- 18Mois","B2C","0","0","0","1","0","0","0","0","24950.8987535","0","0","0","0","0","0","0","0"
"54912138","1","0","6- 24Mois","B2C","0","1","0","0","0","0","17753.7553347","0","0","0","0","56877251.459961","163.51666666667","24282","51732980.009766","103.9","22966"
"49784583","0","0","7- 25Mois+","B2C","0","1","0","1","0","0","87.2120082","0","122.4286908","0","0","0","0","0","0","0","2375"
"61829407","0","1","5- 18Mois","B2C","0","1","0","1","1","0","9247.93201295","0","12281.06543734","4132.2314049587","0","25959307.341797","537.31666666667","14000","21048255.311523","439.81666666667","21550"
"60526141","1","0","5- 18Mois","B2C","0","1","0","0","0","0","24.576889","0","0","0","0","5053518.8251953","883.36666666667","11625","6884994.3222656","790.11666666667","19677.27"
"46031131","1","1","7- 25Mois+","B2C","0","1","0","1","0","0","11.266474657","0","161895.84670494","0","0","48707146.501953","1115","32024.84","39213739.820312","950.85","26999"
"50624270","0","1","7- 25Mois+","B2C","1","1","0","1","1","0","415098.33203","0","338066.3951","0","0","0","0","0","0","0","0"
"47710157","0","1","7- 25Mois+","B2C","0","1","0","1","1","0","252449.1884","0","171400.66189","20661.157024793","0","84916.583984375","239.4","2950.5","0","31.183333333333","700"
"62353077","0","1","5- 18Mois","B2C","0","1","0","0","0","0","32821.850467","0","0","0","0","10242375.498047","384.5","5550","8018700.1484375","364.9","10500"
"37939171","0","1","7- 25Mois+","B2C","1","1","0","1","1","0","34939.582836003","0","121431.51503897","0","0","11626974.318359","1135.0166666667","9300","9601442.9765625","702.36666666667","11875"
"46027747","1","1","7- 25Mois+","B2C","0","1","0","1","0","0","0.1103191371","0","0.16991997","0","0","7435299.3271484","50.566666666667","10000","7440223.3496094","146.6","10648"
"51393864","0","0","7- 25Mois+","B2C","0","1","0","1","1","0","224027.13845771","0","157546.0872","24793.388429752","0","3757501.5585938","606.03333333333","10700","6517096.3740234","689.93333333333","12125"
"68916678","0","0","3- 09Mois","B2C","0","1","0","1","0","0","127.8560489","0","135.70248505","0","0","2860234.0371094","80.233333333333","2705.24","0","47.283333333333","1095"
"55444221","0","0","6- 24Mois","B2C","0","1","1","1","0","1","524764.0048","12397","330226.9038","0","12397","197164839.83789","391.28333333333","92429.2","233092181.01465","1295.6666666667","100533.8"
"49781289","0","1","7- 25Mois+","B2C","0","0","0","1","0","0","0","0","0.87512016","0","0","30310410.766602","717.08333333333","18130.47","31355122.146484","797.35","19168"
"71197481","0","0","2- 06Mois","B2C","0","0","0","1","1","0","0","0","2.84304905384","826.44628099174","0","7102421.2724609","120.51666666667","4300","8800145.2285156","85.983333333333","5850"
"67962750","0","0","3- 09Mois","B2C","0","1","0","1","1","0","270645.8553","0","207552.62880245","24793.388429752","0","1015793.7197266","23.65","2487","0","9.5333333333333","2048"
"54385075","0","1","6- 24Mois","B2C","0","1","0","0","0","0","3.10580252","0","0","0","0","10638481.125977","734.06666666667","15995","22234778.686523","2006.5333333333","36986.25"
"32806930","1","0","7- 25Mois+","B2C","0","1","0","1","1","0","83511.9645386","0","98970.960123883","0","0","0","0","0","0","0","0"
"33717379","0","0","7- 25Mois+","B2C","0","1","0","1","1","0","151328.2675","0","70604.443797444","14049.586776859","0","0","0.11666666666667","0","0","0.05","0"
"64340284","1","0","4- 12Mois","B2C","0","1","0","1","0","0","3.40633","0","129.1244151","0","0","77292205.900391","1150.3333333333","33165","93125171.768555","1332.0166666667","42344"
"32249121","1","0","7- 25Mois+","B2C","0","1","0","0","0","0","0.0151157376","0","0","0","0","2962884.9970703","2040.45","5800","251932.41992188","2599.95","12625"
"39387853","0","0","7- 25Mois+","B2C","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"54511340","0","1","6- 24Mois","B2C","0","1","0","1","1","0","189928.3694432","0","254958.7364373","20661.157024793","0","16043142.9375","182.15","7800","11497477.600586","320.88333333333","9500"
"32632516","0","0","7- 25Mois+","B2C","0","1","0","1","1","0","268301.59255745","0","91688.99716","20661.157024793","0","14940518.387695","449.81666666667","12400.1","18282595.584961","91.966666666667","13594.31"
"69770642","0","0","2- 06Mois","B2C","0","1","0","1","1","0","94691.5908313","0","57211.373796","4132.2314049587","0","8669654.0615234","2696.4","11300","4456529.0761719","3051.9166666667","10369"
"49013339","0","1","7- 25Mois+","B2B","0","1","1","1","0","1","79666.203459151","25424","49927.916194029","0","25424","18623379.901367","2449.7166666667","22504","22224089.9375","1913.4","16569"
"54549963","0","0","6- 24Mois","B2C","0","1","0","1","1","0","150012.03941788","0","116310.7204433","20661.157024793","0","28427309.376953","21.95","18497","41651214.271484","66.466666666667","34081.67"
"57842582","1","1","6- 24Mois","B2C","0","1","0","1","1","0","201307.63967343","0","161215.617177","24793.388429752","0","64059649.064453","1027.0833333333","32864.74","72236706.120117","1213.0833333333","44323.67"
"42725370","0","0","7- 25Mois+","B2C","0","1","0","0","0","0","39984.3733","0","0","0","0","15266056.142578","505.85","10853.77","27524323.883789","710.48333333333","21750"
"33322033","0","0","7- 25Mois+","B2C","0","0","0","1","1","0","0","0","30512.677078093","8264.4628099174","0","0","5.65","1675","0","0","0"
"59116696","0","0","5- 18Mois","B2C","0","1","0","1","0","0","79.2937292","0","142.58554676","0","0","4672032.0078125","1326.4666666667","21000","6114739.0839844","940.33333333333","13050"
"46817201","0","0","7- 25Mois+","B2C","1","1","0","1","1","0","236251.0844","0","161283.37086","0","0","3882443.3388672","848.6","5000","4667641.609375","939.3","10000"
"50624701","0","0","7- 25Mois+","B2C","0","1","0","1","0","0","36020.368961","0","24786.8484039","0","0","19272617.912109","506.36666666667","13476","12296993.546875","404.35","24741"
"68527773","0","1","3- 09Mois","B2C","0","1","0","1","0","0","224644.89938162","0","129096.9442067","0","0","7929180.5664062","1179.5666666667","11200","11711779.969727","1629.45","16450"
"72153514","0","0","1- 03Mois","B2B","0","1","0","1","1","0","1.37757492","0","38780.628415997","8264.4628099174","0","28.4228515625","1079.4166666667","8449.91","88.123046875","1252.4166666667","9066.03"
"72776973","0","0","1- 03Mois","B2C","0","1","1","1","1","1","288286.017782","20661","313141.3125105","20661.157024793","20661","13666319.585938","406.1","8342","8591533.2490234","259.23333333333","5050"
"67466195","0","0","3- 09Mois","B2C","0","1","0","1","0","0","147.2630516","0","165.96484018","0","0","38122394.841797","3640.8","88756","38115324.808594","3180.4166666667","77518"
"54302578","0","0","6- 24Mois","B2B","1","1","0","1","1","0","13798.92169","0","9588.4761312926","0","0","9287392.2919922","667.53333333333","14929.87","6963431.4599609","886.98333333333","19396"
"47644839","0","0","7- 25Mois+","B2C","0","0","0","0","0","0","0","0","0","0","0","30214964.155273","363.3","18260.17","24112238.431641","0.066666666666667","16098"
"45825052","0","0","7- 25Mois+","B2C","0","0","0","0","0","0","0","0","0","0","0","0","213.81666666667","3060","0","160.53333333333","3032"
"54517705","0","0","6- 24Mois","B2B","0","1","1","1","0","1","7041.730474241","14407","8950.898755705","0","14407","87374.3203125","338.13333333333","2150.4","31894.893554688","1115.7333333333","273.2"
"44519793","0","0","7- 25Mois+","B2C","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"49599077","0","0","7- 25Mois+","B2C","0","1","0","1","1","0","311567.34493337","0","225796.37132887","20661.157024793","0","219875.76171875","495.43333333333","6353.46","1584712.2783203","428.33333333333","7474.38"
"49622510","0","0","7- 25Mois+","B2C","0","1","0","1","1","0","458286.24121786","0","218521.24183427","24793.388429752","0","784321.62792969","38.6","2495","3580739.7929688","3.1666666666667","3906"
"44819694","1","0","7- 25Mois+","B2C","0","1","0","1","0","0","0","0","0.031891823","0","0","0","0","0","839696.69042969","98.8","1500"
"71184916","0","1","2- 06Mois","B2C","0","1","0","1","1","0","77423.029966488","0","18722.938300749","4132.2314049587","0","4500324.6210938","967.73333333333","6391.97","3332939.9238281","613.86666666667","6558.64"
"57166182","0","0","6- 24Mois","B2C","1","1","0","1","1","0","9331.73929","0","7598.3276361053","0","0","0","0","0","0","0","0"
"63739239","0","0","4- 12Mois","B2B","0","1","0","1","0","1","34046.804114495","0","32495.122793747","0","-12712","2729586.0058594","399.08333333333","6580","4205.3525390625","33.516666666667","7500"
"61464218","0","0","5- 18Mois","B2B","0","1","1","1","0","1","54218.690069","10593","94625.571467","0","10593","2729586.0058594","399.08333333333","6580","4205.3525390625","33.516666666667","7500"
"63686789","0","0","4- 12Mois","B2C","1","1","0","1","1","0","276108.61399393","0","148532.2002181","0","0","3724328.0722656","24.85","2730","4319465.1083984","51.716666666667","5428.34"
"32987388","0","0","7- 25Mois+","B2C","0","1","0","1","1","0","295049.684","0","248370.550267","24793.388429752","0","6102257.4472656","412.76666666667","9221.47","7013404.2988281","423.36666666667","10959.04"
"58289031","0","0","5- 18Mois","B2C","0","1","0","1","1","0","333742.69238447","0","169832.18614678","24793.388429752","0","204087.78222656","75.533333333333","3009","1156126.0625","48.616666666667","2549"
"54915583","0","0","6- 24Mois","B2C","0","1","0","1","1","0","13414.8868","0","212720.6281925","24793.388429752","0","12113539.129883","132.75","7470","21394060.667969","203.61666666667","15450"
"57177432","0","0","6- 24Mois","B2C","0","1","0","1","0","0","94.111534","0","107.7473186","0","0","0","0","0","0","0","0"
"53137179","0","0","7- 25Mois+","B2C","0","1","0","1","0","0","640120.395","0","402506.708307","0","0","13837669.016602","200.1","18414","26853655.887695","268.25","12166"
"64292544","0","0","4- 12Mois","B2C","0","0","0","0","0","0","0","0","0","0","0","3586898.1396484","3677.25","11683","2599255.5009766","2801.8666666667","10940.05"
"68121397","0","0","3- 09Mois","B2C","0","1","0","0","0","0","14764.4621484","0","0","0","0","5121685.0498047","246.21666666667","16650.05","3302175.6572266","119.75","11750.83"
"53910227","0","1","7- 25Mois+","B2B","0","1","1","1","0","1","198801.03643","25424","137427.52334098","0","25424","2110276.9951172","101.56666666667","1752","0","232.21666666667","1040"
"38973308","1","0","7- 25Mois+","B2B","0","1","0","0","0","0","0.019916534","0","0","0","0","7423801.6552734","10","3400","8053992.6044922","3.8","5200.75"
"48783956","0","1","7- 25Mois+","B2C","0","1","0","1","0","0","2988.397354843","0","16412.814339948","0","0","9771033.890625","103.31666666667","12904.25","13573478.34668","145.56666666667","17258.75"
"66262261","0","0","3- 09Mois","B2C","0","1","0","1","1","0","160451.3501994","0","83442.93449375","20661.157024793","0","37442369.486328","870.93333333333","16600","36918587.083984","1052.5","15850"
"56466192","0","0","6- 24Mois","B2C","1","1","0","1","0","0","44380.26447298","0","0.063072205","0","0","7471191.6845703","165.91666666667","5150","10278205.87793","129","5900"
"53567530","0","0","7- 25Mois+","B2C","0","1","0","1","0","0","552126.18162219","0","396813.25154696","0","0","10203790.706055","505.06666666667","8704","12932701.042969","807.98333333333","17076"
"54385917","0","0","6- 24Mois","B2B","0","1","0","1","0","0","277250.3933854","0","231653.6885648","0","0","21063606.302734","1128.2833333333","13727.5","28973465.921875","2110.5666666667","16300"
"64204599","0","0","4- 12Mois","B2C","0","1","0","1","0","0","18149.5755329","0","19365.851808","0","0","15589044.755859","471.75","13340","10649492.773438","527.5","11098.67"
"71658521","0","0","2- 06Mois","B2C","1","1","0","1","0","0","2619.785384","0","378.18582993","0","0","1601275.5996094","210.85","5436.75","9611102.9267578","180.2","5499.37"
"47790789","0","1","7- 25Mois+","B2C","1","1","0","1","1","0","179682.77167","0","66477.60843852","0","0","13347728.96875","1424.1166666667","15500.75","19724153.836914","1572.8","16200.5"
"50585507","1","1","7- 25Mois+","B2C","0","1","0","1","0","0","5.06685353","0","6.046136","0","0","4983600.6972656","398.98333333333","16999.84","7265928.7460938","457.78333333333","17220.17"
"30222711","1","0","7- 25Mois+","B2C","0","1","0","1","0","0","2.74169162","0","2.7707863","0","0","26.4443359375","94.416666666667","2149.12","0","924.3","600.4"
"72252980","0","0","1- 03Mois","B2B","0","1","0","1","1","0","177448.9225926","0","169043.90118959","20661.157024793","0","0","9.8666666666667","150","345522.25","36.016666666667","700"
"35810675","0","0","7- 25Mois+","B2C","0","1","0","1","1","0","285278.54457252","0","271946.99813121","24793.388429752","0","21740646.75293","602.9","15077.34","2940142.5185547","113.81666666667","4303"
"54536158","0","0","6- 24Mois","B2C","0","1","0","0","0","0","11530.27899","0","0","0","0","10351539.519531","1498.9833333333","12159.25","4832247.6259766","1634.35","9050.5"
"45889410","0","0","7- 25Mois+","B2B","0","0","0","0","0","0","0","0","0","0","0","1162276.2910156","224.11666666667","3193.2","3022739.6269531","153.2","4487.22"
"58456210","0","0","5- 18Mois","B2B","0","1","1","1","0","1","241222.76118484","12712","179194.64075755","0","12712","6506235.5253906","1271.6833333333","10025","5722249.5859375","1007.95","10000"
"70643220","0","0","2- 06Mois","B2B","0","1","0","1","0","0","0.9521389012","0","1.002273557","0","0","965643.10742188","2200.7166666667","96952.78","1109991.8222656","3321.6833333333","57264.25"
"58169989","1","0","5- 18Mois","B2C","0","1","0","0","0","0","0.024881363","0","0","0","0","8372660.8310547","1765.9166666667","6200","7240237.421875","3389.3","10500"
"43060810","0","1","7- 25Mois+","B2C","0","1","0","1","1","0","72977.162","0","63339.4331","0","0","220416.88183594","431.2","3028.87","649848.87597656","743.81666666667","4506.27"
"55005687","0","1","6- 24Mois","B2C","1","1","0","1","0","0","148116.99782377","0","114.7288762","0","0","8323869.3261719","2112.25","20000","9779132.9462891","3207.8166666667","30000"
"48102042","0","0","7- 25Mois+","B2C","1","1","0","1","0","0","38977.5516792","0","37160.59652507","0","0","16464520.06543","869.18333333333","19599.5","22469129.639648","567.03333333333","20508.4"
"54600458","1","0","6- 24Mois","B2C","0","1","0","0","0","0","0.23211479","0","0","0","0","0","24.7","550","0","0","0"
"69198526","1","0","2- 06Mois","B2C","0","1","0","1","1","0","889877.9678","0","856969.9626","49586.776859504","0","36619305.876953","657.26666666667","6017.37","24422525.125","429.35","5884"
"47434188","1","0","7- 25Mois+","B2C","0","1","0","1","1","0","360207.1947182","0","79518.4433","0","0","1021030.6689453","54.183333333333","1355.24","716012.16796875","250.26666666667","2500"
"64330164","0","1","4- 12Mois","B2C","0","1","0","1","0","0","114.00253695632","0","116.281196","0","0","37924495.375977","1013.1","20200","41700406.935547","816.66666666667","15050"
"41381205","0","0","7- 25Mois+","B2C","0","0","0","0","0","0","0","0","0","0","0","3417259.8154297","219.93333333333","5399.97","2639521.5664062","114","4250.29"
"52058513","0","1","7- 25Mois+","B2C","0","1","0","1","0","0","95.3995645","0","78.0901888","0","0","119180626.29688","551.33333333333","32658","133365472.48926","476.06666666667","63663.45"
"42605578","0","0","7- 25Mois+","B2C","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"53972774","0","1","7- 25Mois+","B2C","0","0","0","1","1","0","0","0","54275.02823158","20661.157024793","0","10493599.774414","1386.8833333333","12882.75","20505390.612305","1313.6","21000"
"72920450","1","0","1- 03Mois","B2C","0","1","0","1","1","0","327454.04","0","158.27628","0","0","3499965.0693359","396.61666666667","3947","15250778.417969","671.58333333333","12550"
"48900813","0","1","7- 25Mois+","B2C","1","1","0","1","1","0","243.977269055","0","48.633017431","0","0","4462577.7304688","2300.8166666667","14621.51","1920152.2109375","1318.0666666667","10321.41"
"60393669","0","0","5- 18Mois","B2C","0","1","0","1","1","0","674051.76373664","0","411307.25588623","4132.2314049587","0","8045556.328125","6.4166666666667","3200","14104729.444336","0.21666666666667","3500"
"63606677","0","0","5- 18Mois","B2C","1","1","0","1","1","0","159222.4466426","0","114385.3490887","0","0","2145355.4414062","1377.4","14651.25","11028693.328125","1514.1166666667","16200"
"55963251","0","1","6- 24Mois","B2B","0","1","1","1","0","1","23121.165600386","21186","31908.64118","0","21186","8653415.9013672","896.71666666667","8900","6793742.9189453","596.15","9000"
"72789658","0","1","1- 03Mois","B2C","0","1","0","1","1","0","148053.125604","0","98435.965172568","0","0","23954276.883789","1092.4833333333","22609.91","14327069.958008","946.31666666667","13835.94"
"63737651","0","0","4- 12Mois","B2B","0","1","0","1","0","0","40.9377191","0","0.03394699","0","0","7212423.1621094","193.63333333333","4446","3648552.5390625","182.35","3102"
"31543785","0","0","7- 25Mois+","B2C","0","1","0","1","1","0","76118.94460454","0","44090.73766","0","0","0","0","0","0","71.8","899.77"
"64267972","0","0","4- 12Mois","B2C","0","1","0","1","1","0","89239.6389841","0","116913.82380877","4132.2314049587","0","10017199.295898","1637.1","11952","3026687.6933594","1362.6333333333","9440"
"34390246","0","1","7- 25Mois+","B2C","0","1","0","1","1","0","148992.45236782","0","119350.3873","8264.4628099174","0","19525143.402344","3499.9166666667","36356.84","26557097.851562","3069.4","28021.41"
"57481355","0","0","6- 24Mois","B2C","0","1","0","1","1","0","44108.669150634","0","103230.72508477","20661.157024793","0","74010215.919922","166.65","46834","84395903.806641","218.13333333333","49707.46"
"50508897","0","1","7- 25Mois+","B2B","0","0","1","0","0","1","0","16949","0","0","16949","4925344.4199219","1244.3166666667","66268.2","3596555.796875","1103.7166666667","49382.6"
"72854778","0","0","1- 03Mois","B2C","1","1","0","1","1","0","18827.545321719","0","19345.39603","0","0","2503117.3271484","375.93333333333","2521.75","798548.34960938","235.85","7827.75"
"32356315","0","0","7- 25Mois+","B2C","0","1","0","1","1","0","24831.747068","0","26059.944952","4132.2314049587","0","2327407.0234375","3.7","2691.67","3590461.3525391","3.7166666666667","2200"
"52276308","0","0","7- 25Mois+","B2C","1","1","0","1","1","0","373097.97865733","0","363783.95165362","0","0","21401094.463867","845.53333333333","18124","23507477.931641","827.05","24923.18"
"53456384","0","0","7- 25Mois+","B2C","0","1","0","1","1","0","78533.807034","0","55103.8505926","4132.2314049587","0","21902226.201172","363.78333333333","7500","13338540.772461","433.38333333333","7500"
"61736507","0","0","5- 18Mois","B2B","1","1","0","1","1","0","131363.72447904","0","92145.699600597","0","0","1477119.0380859","175.66666666667","6136","324572.140625","148.71666666667","5000"
"33661305","0","0","7- 25Mois+","B2C","0","0","0","1","0","0","0","0","0.3067627","0","0","347844.93359375","436.7","8354","774732.86328125","474.28333333333","5000"
"72358097","0","1","1- 03Mois","B2C","0","1","0","1","0","0","106613.55658378","0","51231.181679","0","0","10279029.59375","991.21666666667","12000","20078573.05957","1233.7333333333","14850"
"53599835","0","1","7- 25Mois+","B2C","0","1","0","1","0","0","176274.0333722","0","76865.853088693","0","0","4973210.7626953","50.483333333333","4300","5927839.1503906","82.116666666667","4820"
"72180584","0","0","1- 03Mois","B2C","0","1","0","1","0","0","65.69666007","0","13296.836113729","0","0","2429015.1074219","958.46666666667","8412","1612577.3613281","763.41666666667","13901"
"46024402","0","1","7- 25Mois+","B2B","0","1","1","1","0","1","211319.4776338","25424","89425.0002198","0","25424","1999838.7832031","1423.0166666667","26576","1734421.1923828","1315.3333333333","26240"
"72099218","0","0","1- 03Mois","B2C","0","1","0","1","0","0","0.0128593445","0","1.058025364","0","0","68482982.616211","662.26666666667","26950","39557190.375977","654.46666666667","23000"
"51475005","0","0","7- 25Mois+","B2C","0","1","0","1","1","0","1072392.70264","0","742120.595","24793.388429752","0","198777.28320312","0","550","0","0","0"
"30582788","0","1","7- 25Mois+","B2C","0","1","0","1","0","0","55300.2376","0","0.13439941","0","0","3397873.2119141","529.66666666667","10960","8200773.4775391","827.36666666667","10490"
"52261029","0","1","7- 25Mois+","B2C","0","1","0","1","1","0","367462.498","0","193621.65678","38842.975206612","0","18868036.874023","901.03333333333","9000","6122922.3662109","999.53333333333","12000"
"69606952","0","1","2- 06Mois","B2B","1","1","0","1","1","0","267923.43826761","0","218994.23132347","0","0","0","0","0","0","0","0"
"62141129","0","1","5- 18Mois","B2C","1","1","0","1","0","0","117533.08663586","0","160740.42107169","0","0","10284599.712891","805.85","11065.41","31889133.220703","1132.2","14479"
"59117411","0","0","5- 18Mois","B2C","0","1","0","0","0","0","14412.08633","0","0","0","0","21683394.202148","907","14879","19298723.767578","785.38333333333","21405.1"
"66249538","0","0","3- 09Mois","B2C","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"71225687","0","0","2- 06Mois","B2B","0","1","1","1","0","1","507082.0868","24793","351596.66132","0","24793","15005667.563477","2091.3333333333","10100","1530382.90625","3243.4333333333","12322"
"64275098","0","1","4- 12Mois","B2C","0","1","0","1","1","0","681671.45980268","0","426929.76838302","24793.388429752","0","33114014.879883","204.46666666667","7542","19975415.235352","290.05","4818"
"46738933","0","0","7- 25Mois+","B2C","0","1","0","0","0","0","614338.9577","0","0","0","0","8494037.0595703","612.13333333333","11098.41","1851106.90625","298.76666666667","7200"
"46666802","0","0","7- 25Mois+","B2C","0","1","0","1","0","0","289358.0906","0","135900.7039","0","0","7519847.2910156","775.31666666667","10899.25","8152307.0429688","769.75","14000"
"58453240","0","0","5- 18Mois","B2C","0","1","0","1","1","0","231205.20757275","0","159552.9436","24793.388429752","0","14415180.551758","1136.0166666667","10116.41","13238376.361328","2164.4666666667","18383.15"
"62342200","0","1","5- 18Mois","B2B","1","1","0","1","1","0","330850.509978","0","126997.5674057","0","0","17184158.908203","1201.6333333333","20746.67","0","1002.4","10651.16"
"43075942","0","1","7- 25Mois+","B2C","0","1","0","1","1","0","19547.600338","0","122148.004136","0","0","15943955.601562","490.85","9474.14","30187152.200195","581.78333333333","14807.04"
"45560677","1","1","7- 25Mois+","B2C","0","1","0","0","0","0","0.6067982","0","0","0","0","867106.17578125","230.3","29962","571592.03222656","93.933333333333","12420"
"33657478","0","1","7- 25Mois+","B2C","0","0","0","0","0","0","0","0","0","0","0","19313622.652344","1031.0666666667","18218.02","14552733.162109","1145.6333333333","16586"
"55621832","0","0","6- 24Mois","B2C","0","1","0","1","1","0","98196.253175","0","88267.7427805","14049.586776859","0","13167844.363281","1215.8333333333","29259","14037241.575195","1205.3","29254"
"43059632","1","1","7- 25Mois+","B2C","0","1","0","0","0","0","0.0011100769","0","0","0","0","24518398.553711","929.78333333333","20446","20093471.518555","1173.7833333333","14381"
"30499702","0","0","7- 25Mois+","B2C","0","1","0","1","0","0","188729.5576473","0","267017.01597","0","0","0","0","0","0","0","0"
"60366052","0","1","5- 18Mois","B2C","0","1","0","1","1","0","305316.190106","0","126052.131189","0","0","5729842.1816406","1994.2833333333","11367.74","16963816.129883","2934.75","31986"
"32353955","0","0","7- 25Mois+","B2C","0","0","0","0","0","0","0","0","0","0","0","27138952.087891","840.6","17307.27","29143808.335938","1290.0166666667","32971.97"
"46702883","0","0","7- 25Mois+","B2C","0","1","0","1","0","0","30.92398351","0","75678.0113868","0","0","63512169.867188","1111.3333333333","70712","60225367.204102","1257.1166666667","84217"
"68527412","0","0","3- 09Mois","B2C","0","1","0","1","1","0","259448.98976942","0","224263.99896081","24793.388429752","0","0","4","660","2007968.3408203","2.05","200"
"31448474","0","0","7- 25Mois+","B2C","1","1","0","1","1","0","20026.557221","0","17889.0256556","0","0","0","0","0","0","0","0"
"72831588","1","0","1- 03Mois","B2C","0","1","0","1","1","0","22421.2008","0","176604.04557316","0","0","53221442.375","115.23333333333","24044","14682045.905273","192.45","11779"
"72086871","0","1","1- 03Mois","B2B","0","1","1","1","0","1","37564.299624135","24793","36996.271921987","0","24793","12653749.098633","274.31666666667","6929","12602701.417969","344.36666666667","7272"
"72098149","0","1","1- 03Mois","B2B","0","1","1","1","0","1","63941.512718055","24793","16274.935381558","0","24793","12653749.098633","274.31666666667","6929","12602701.417969","344.36666666667","7272"
"72214151","0","0","1- 03Mois","B2C","0","1","0","1","1","0","304915.1631","0","67651.36113727","28925.619834711","0","1759839.6074219","850.91666666667","6200","1489400.4394531","1616.5833333333","7494.3"
"69765292","1","0","2- 06Mois","B2C","0","1","0","1","0","0","1.0048465626","0","7459.83712031","0","0","34420115.881836","4.1833333333333","3989.25","33858703.238281","47.85","15500"
"53126444","0","0","7- 25Mois+","B2C","0","1","0","1","0","0","0.801858894","0","84.16540043","0","0","4914147.1308594","140.98333333333","3319.54","837990.39453125","24.183333333333","0"
